,Date,Price
1070,2021-05-17,152.2
1071,2021-05-15,152.2
1072,2021-05-14,151.7
1073,2021-05-13,151.9
1074,2021-05-12,151.05
1075,2021-05-11,151.35
1076,2021-05-10,151.6
1077,2021-05-09,151.68
1078,2021-05-07,151.92
1079,2021-05-06,152.45
1080,2021-05-05,152.45
1081,2021-05-04,153.1
1082,2021-05-03,152.85
1083,2021-05-02,152.75
1084,2021-04-30,152.98
1085,2021-04-29,153.0
1086,2021-04-28,153.95
1087,2021-04-27,154.0
1088,2021-04-26,153.85
1089,2021-04-25,153.18
1090,2021-04-24,153.7
1091,2021-04-23,153.25
1092,2021-04-22,153.2
1093,2021-04-21,152.5
1094,2021-04-20,152.6
1095,2021-04-19,152.6
1096,2021-04-16,152.5
1097,2021-04-15,152.55
1098,2021-04-14,152.6
1099,2021-04-13,152.55
1100,2021-04-12,152.6
1101,2021-04-09,152.19
1102,2021-04-08,152.06
1103,2021-04-07,152.29
1104,2021-04-06,152.69
1105,2021-04-05,152.09
1106,2021-04-02,152.94
1107,2021-04-01,151.72
1108,2021-03-31,152.32
1109,2021-03-30,152.75
1110,2021-03-29,154.0
1111,2021-03-26,154.85
1112,2021-03-25,154.28
1113,2021-03-24,155.75
1114,2021-03-23,155.13
1115,2021-03-22,155.7
1116,2021-03-19,155.65
1117,2021-03-18,154.43
1118,2021-03-17,155.75
1119,2021-03-16,156.42
1120,2021-03-15,156.71
1121,2021-03-12,156.8
1122,2021-03-11,156.85
1123,2021-03-10,156.65
1124,2021-03-09,156.46
1125,2021-03-08,156.54
1126,2021-03-05,156.38
1127,2021-03-04,157.0
1128,2021-03-03,157.0
1129,2021-03-02,157.65
1130,2021-03-01,158.45
1131,2021-02-27,158.35
1132,2021-02-26,158.45
1133,2021-02-25,158.25
1134,2021-02-24,158.4
1135,2021-02-23,158.62
1136,2021-02-22,158.8
1137,2021-02-19,158.75
1138,2021-02-18,158.65
1139,2021-02-17,159.1
1140,2021-02-16,159.15
1141,2021-02-15,158.93
1142,2021-02-12,158.45
1143,2021-02-11,159.06
1144,2021-02-10,159.1
1145,2021-02-09,159.55
1146,2021-02-08,159.25
1147,2021-02-05,159.5
1148,2021-02-04,159.5
1149,2021-02-03,159.9
1150,2021-02-02,159.8
1151,2021-02-01,160.0
1152,2021-01-29,159.6
1153,2021-01-28,159.9
1154,2021-01-27,160.1
1155,2021-01-26,160.6
1156,2021-01-25,160.7
1157,2021-01-22,160.35
1158,2021-01-21,160.25
1159,2021-01-20,160.1
1160,2021-01-19,160.1
1161,2021-01-18,160.25
1162,2021-01-15,160.1
1163,2021-01-14,160.0
1164,2021-01-13,160.0
1165,2021-01-12,160.0
1166,2021-01-11,160.0
1167,2021-01-08,159.9
1168,2021-01-07,159.75
1169,2021-01-06,160.1
1170,2021-01-05,160.25
1171,2021-01-04,159.8
1172,2021-01-01,159.75
1173,2020-12-31,159.75
1174,2020-12-30,160.0
1175,2020-12-29,160.0
1176,2020-12-28,160.3
1177,2020-12-24,159.68
1178,2020-12-23,160.4
1179,2020-12-22,160.3
1180,2020-12-21,159.7
1181,2020-12-18,159.7
1182,2020-12-17,160.0
1183,2020-12-16,159.88
1184,2020-12-15,160.1
1185,2020-12-14,160.0
1186,2020-12-11,159.85
1187,2020-12-10,160.0
1188,2020-12-09,160.03
1189,2020-12-08,160.04
1190,2020-12-07,160.0
1191,2020-12-04,159.8
1192,2020-12-03,159.78
1193,2020-12-02,160.0
1194,2020-12-01,159.09
1195,2020-11-30,158.8
1196,2020-11-28,158.75
1197,2020-11-27,159.0
1198,2020-11-26,159.0
1199,2020-11-25,159.1
1200,2020-11-24,160.3
1201,2020-11-23,160.7
1202,2020-11-22,160.13
1203,2020-11-20,160.55
1204,2020-11-19,160.05
1205,2020-11-18,158.5
1206,2020-11-17,157.9
1207,2020-11-16,157.9
1208,2020-11-13,158.0
1209,2020-11-12,157.37
1210,2020-11-11,157.38
1211,2020-11-10,158.5
1212,2020-11-09,158.28
1213,2020-11-07,159.0
1214,2020-11-06,158.7
1215,2020-11-05,159.1
1216,2020-11-04,159.11
1217,2020-11-03,159.85
1218,2020-11-02,159.65
1219,2020-10-30,160.0
1220,2020-10-29,160.08
1221,2020-10-28,160.35
1222,2020-10-27,160.65
1223,2020-10-26,160.62
1224,2020-10-23,161.15
1225,2020-10-22,160.89
1226,2020-10-21,161.31
1227,2020-10-20,161.14
1228,2020-10-19,162.25
1229,2020-10-16,162.15
1230,2020-10-15,162.75
1231,2020-10-14,162.51
1232,2020-10-13,162.89
1233,2020-10-12,163.75
1234,2020-10-09,163.35
1235,2020-10-08,163.4
1236,2020-10-07,163.42
1237,2020-10-06,163.61
1238,2020-10-05,163.92
1239,2020-10-02,163.87
1240,2020-10-01,164.32
1241,2020-09-30,165.4
1242,2020-09-29,164.84
1243,2020-09-28,165.9
1244,2020-09-25,164.71
1245,2020-09-24,165.7
1246,2020-09-23,165.37
1247,2020-09-22,166.05
1248,2020-09-21,165.16
1249,2020-09-18,165.29
1250,2020-09-17,166.0
1251,2020-09-16,165.95
1252,2020-09-15,165.39
1253,2020-09-14,165.65
1254,2020-09-11,165.27
1255,2020-09-10,165.49
1256,2020-09-09,165.93
1257,2020-09-08,166.0
1258,2020-09-07,165.6
1259,2020-09-05,165.7
1260,2020-09-04,165.55
1261,2020-09-03,165.4
1262,2020-09-02,164.94
1263,2020-09-01,165.02
1264,2020-08-31,164.59
1265,2020-08-28,166.47
1266,2020-08-27,166.47
1267,2020-08-26,168.0
1268,2020-08-25,168.0
1269,2020-08-24,167.8
1270,2020-08-21,167.8
1271,2020-08-20,168.0
1272,2020-08-19,167.6
1273,2020-08-18,167.75
1274,2020-08-17,168.0
1275,2020-08-14,167.25
1276,2020-08-13,167.5
1277,2020-08-12,167.5
1278,2020-08-11,167.9
1279,2020-08-10,168.0
1280,2020-08-07,167.8
1281,2020-08-06,168.1
1282,2020-08-05,167.5
1283,2020-08-04,167.3
1284,2020-08-03,166.23
1285,2020-07-31,167.28
1286,2020-07-30,167.08
1287,2020-07-29,165.99
1288,2020-07-28,166.05
1289,2020-07-27,166.5
1290,2020-07-25,167.4
1291,2020-07-24,166.98
1292,2020-07-23,167.25
1293,2020-07-22,167.25
1294,2020-07-21,167.25
1295,2020-07-20,167.1
1296,2020-07-18,166.7
1297,2020-07-17,166.8
1298,2020-07-16,166.75
1299,2020-07-15,166.25
1300,2020-07-14,166.25
1301,2020-07-13,166.1
1302,2020-07-10,165.67
1303,2020-07-09,166.55
1304,2020-07-08,166.3
1305,2020-07-07,166.45
1306,2020-07-06,166.0
1307,2020-07-03,166.4
1308,2020-07-02,167.8
1309,2020-07-01,167.2
1310,2020-06-30,167.2
1311,2020-06-29,167.2
1312,2020-06-26,167.2
1313,2020-06-25,166.7
1314,2020-06-24,167.6
1315,2020-06-23,166.8
1316,2020-06-22,166.36
1317,2020-06-19,166.6
1318,2020-06-18,164.97
1319,2020-06-17,165.3
1320,2020-06-16,164.65
1321,2020-06-15,164.1
1322,2020-06-12,164.25
1323,2020-06-11,164.1
1324,2020-06-10,164.23
1325,2020-06-09,163.32
1326,2020-06-08,162.4
1327,2020-06-05,163.05
1328,2020-06-04,163.15
1329,2020-06-03,164.2
1330,2020-06-02,165.05
1331,2020-06-01,163.25
1332,2020-05-29,162.0
1333,2020-05-28,160.66
1334,2020-05-27,160.25
1335,2020-05-26,160.16
1336,2020-05-25,160.8
1337,2020-05-22,160.25
1338,2020-05-21,160.15
1339,2020-05-20,160.0
1340,2020-05-19,160.05
1341,2020-05-18,160.0
1342,2020-05-15,158.79
1343,2020-05-14,159.56
1344,2020-05-13,160.14
1345,2020-05-12,159.43
1346,2020-05-11,159.73
1347,2020-05-08,158.56
1348,2020-05-07,160.05
1349,2020-05-06,157.84
1350,2020-05-05,159.2
1351,2020-05-04,159.06
1352,2020-05-01,160.0
1353,2020-04-30,160.0
1354,2020-04-29,160.36
1355,2020-04-28,160.75
1356,2020-04-27,160.18
1357,2020-04-24,159.86
1358,2020-04-23,159.23
1359,2020-04-22,159.74
1360,2020-04-21,160.11
1361,2020-04-20,163.0
1362,2020-04-17,165.26
1363,2020-04-16,166.3
1364,2020-04-15,165.92
1365,2020-04-14,166.0
1366,2020-04-13,165.38
1367,2020-04-10,166.05
1368,2020-04-09,166.75
1369,2020-04-08,166.75
1370,2020-04-07,167.0
1371,2020-04-06,166.25
1372,2020-04-03,166.5
1373,2020-04-02,166.25
1374,2020-04-01,165.19
1375,2020-03-31,165.75
1376,2020-03-30,166.0
1377,2020-03-27,164.12
1378,2020-03-26,167.6
1379,2020-03-25,160.0
1380,2020-03-24,158.9
1381,2020-03-23,157.8
1382,2020-03-20,158.2
1383,2020-03-19,157.61
1384,2020-03-18,157.99
1385,2020-03-17,157.9
1386,2020-03-16,158.08
1387,2020-03-14,157.1
1388,2020-03-13,158.5
1389,2020-03-12,158.5
1390,2020-03-11,158.4
1391,2020-03-10,157.5
1392,2020-03-09,155.5
1393,2020-03-07,154.15
1394,2020-03-06,153.72
1395,2020-03-05,153.8
1396,2020-03-04,153.8
1397,2020-03-03,153.66
1398,2020-03-02,153.83
1399,2020-02-29,154.165
1400,2020-02-28,153.65
1401,2020-02-27,153.34
1402,2020-02-26,153.34
1403,2020-02-25,153.82
1404,2020-02-24,153.73
1405,2020-02-22,154.3
1406,2020-02-21,153.9
1407,2020-02-20,153.44
1408,2020-02-19,153.75
1409,2020-02-18,153.9
1410,2020-02-17,153.9
1411,2020-02-15,154.295
1412,2020-02-14,153.83
1413,2020-02-13,153.88
1414,2020-02-12,153.46
1415,2020-02-11,153.92
1416,2020-02-10,154.0
1417,2020-02-08,154.515
1418,2020-02-07,154.01
1419,2020-02-06,153.69
1420,2020-02-05,153.48
1421,2020-02-04,153.66
1422,2020-02-03,154.02
1423,2020-02-01,154.5
1424,2020-01-31,153.74
1425,2020-01-30,153.9
1426,2020-01-29,154.0
1427,2020-01-28,154.12
1428,2020-01-27,153.87
1429,2020-01-25,154.705
1430,2020-01-24,154.0
1431,2020-01-23,154.0
1432,2020-01-22,154.04
1433,2020-01-21,154.25
1434,2020-01-20,154.25
1435,2020-01-18,154.67
1436,2020-01-17,154.27
1437,2020-01-16,153.59
1438,2020-01-15,154.58
1439,2020-01-14,154.41
1440,2020-01-13,154.45
1441,2020-01-11,154.93
1442,2020-01-10,154.4
1443,2020-01-09,154.0
1444,2020-01-08,154.5
1445,2020-01-07,154.58
1446,2020-01-06,154.47
1447,2020-01-04,154.875
1448,2020-01-03,154.45
1449,2020-01-02,154.6
1450,2020-01-01,154.47
1451,2019-12-31,154.5
1452,2019-12-30,154.6
1453,2019-12-28,154.85
1454,2019-12-27,154.35
1455,2019-12-26,154.04
1456,2019-12-25,154.5
1457,2019-12-24,153.9
1458,2019-12-23,154.46
1459,2019-12-21,154.95
1460,2019-12-20,154.25
1461,2019-12-19,153.98
1462,2019-12-18,153.97
1463,2019-12-17,154.45
1464,2019-12-16,154.12
1465,2019-12-14,154.65
1466,2019-12-13,153.98
1467,2019-12-12,154.55
1468,2019-12-11,153.93
1469,2019-12-10,155.98
1470,2019-12-09,154.75
1471,2019-12-07,154.555
1472,2019-12-06,153.93
1473,2019-12-05,154.7
1474,2019-12-04,154.69
1475,2019-12-03,154.8
1476,2019-12-02,154.75
1477,2019-11-30,155.5
1478,2019-11-29,155.15
1479,2019-11-28,155.24
1480,2019-11-27,155.15
1481,2019-11-26,155.98
1482,2019-11-25,155.0
1483,2019-11-23,156.2
1484,2019-11-22,155.4
1485,2019-11-21,154.75
1486,2019-11-20,154.88
1487,2019-11-19,155.35
1488,2019-11-18,154.87
1489,2019-11-16,155.31
1490,2019-11-15,154.78
1491,2019-11-14,155.98
1492,2019-11-13,154.93
1493,2019-11-12,155.0
1494,2019-11-11,155.5
1495,2019-11-09,156.2
1496,2019-11-08,155.4
1497,2019-11-07,155.4
1498,2019-11-06,155.4
1499,2019-11-05,155.45
1500,2019-11-04,155.15
1501,2019-11-02,154.86
1502,2019-11-01,154.46
1503,2019-10-31,154.95
1504,2019-10-30,154.9
1505,2019-10-29,154.35
1506,2019-10-28,155.29
1507,2019-10-26,156.145
1508,2019-10-25,155.28
1509,2019-10-24,154.7
1510,2019-10-23,155.45
1511,2019-10-22,155.7
1512,2019-10-21,155.8
1513,2019-10-19,156.375
1514,2019-10-18,155.75
1515,2019-10-17,155.9
1516,2019-10-16,155.75
1517,2019-10-15,155.85
1518,2019-10-14,155.8
1519,2019-10-12,156.675
1520,2019-10-11,155.85
1521,2019-10-10,155.9
1522,2019-10-09,156.01
1523,2019-10-08,156.18
1524,2019-10-07,156.25
1525,2019-10-05,156.975
1526,2019-10-04,156.45
1527,2019-10-03,156.1
1528,2019-10-02,156.0
1529,2019-10-01,156.15
1530,2019-09-30,156.0
1531,2019-09-28,156.85
1532,2019-09-27,156.2
1533,2019-09-26,156.15
1534,2019-09-25,156.15
1535,2019-09-24,155.5
1536,2019-09-23,156.15
1537,2019-09-21,156.65
1538,2019-09-20,155.8
1539,2019-09-19,155.9
1540,2019-09-18,156.3
1541,2019-09-17,156.0
1542,2019-09-16,156.0
1543,2019-09-14,156.58
1544,2019-09-13,156.58
1545,2019-09-12,155.8
1546,2019-09-11,156.0
1547,2019-09-10,156.0
1548,2019-09-09,156.0
1549,2019-09-07,156.5
1550,2019-09-06,156.0
1551,2019-09-05,156.3
1552,2019-09-04,156.0
1553,2019-09-03,156.0
1554,2019-09-02,156.0
1555,2019-08-31,157.0
1556,2019-08-30,156.8
1557,2019-08-29,157.0
1558,2019-08-28,159.675
1559,2019-08-27,159.5
1560,2019-08-26,159.625
1561,2019-08-24,159.5
1562,2019-08-23,159.5
1563,2019-08-22,159.5
1564,2019-08-21,160.0
1565,2019-08-20,160.15
1566,2019-08-19,160.125
1567,2019-08-17,158.75
1568,2019-08-16,157.55
1569,2019-08-15,159.71
1570,2019-08-14,160.25
1571,2019-08-13,160.25
1572,2019-08-12,160.25
1573,2019-08-10,158.0
1574,2019-08-09,157.45
1575,2019-08-08,159.875
1576,2019-08-07,159.75
1577,2019-08-06,160.25
1578,2019-08-05,160.25
1579,2019-08-03,159.79
1580,2019-08-02,158.62
1581,2019-08-01,160.5
1582,2019-07-31,160.55
1583,2019-07-30,160.625
1584,2019-07-29,160.25
1585,2019-07-27,161.0
1586,2019-07-26,160.0
1587,2019-07-25,159.8
1588,2019-07-24,160.0
1589,2019-07-23,159.04
1590,2019-07-22,159.25
1591,2019-07-20,159.95
1592,2019-07-19,159.9
1593,2019-07-18,159.5
1594,2019-07-17,159.25
1595,2019-07-16,159.05
1596,2019-07-15,159.05
1597,2019-07-13,159.125
1598,2019-07-12,158.25
1599,2019-07-11,158.8
1600,2019-07-10,158.375
1601,2019-07-09,158.375
1602,2019-07-08,158.5
1603,2019-07-06,158.0
1604,2019-07-05,158.0
1605,2019-07-04,157.925
1606,2019-07-03,156.75
1607,2019-07-02,155.66
1608,2019-07-01,161.59
1609,2019-06-29,163.125
1610,2019-06-28,162.5
1611,2019-06-27,163.5
1612,2019-06-26,160.71
1613,2019-06-25,156.7
1614,2019-06-24,156.5
1615,2019-06-22,157.125
1616,2019-06-21,156.25
1617,2019-06-20,156.25
1618,2019-06-19,156.25
1619,2019-06-18,155.4
1620,2019-06-17,156.25
1621,2019-06-15,156.09
1622,2019-06-14,155.0
1623,2019-06-13,152.25
1624,2019-06-12,150.8
1625,2019-06-11,150.8
1626,2019-06-10,151.25
1627,2019-06-08,148.25
1628,2019-06-07,148.0
1629,2019-06-06,150.755
1630,2019-06-05,150.885
1631,2019-06-04,147.84
1632,2019-06-03,147.6
1633,2019-06-01,147.06
1634,2019-05-31,146.6
1635,2019-05-30,150.795
1636,2019-05-29,150.75
1637,2019-05-28,151.5
1638,2019-05-27,150.875
1639,2019-05-25,151.625
1640,2019-05-24,151.75
1641,2019-05-23,150.75
1642,2019-05-22,151.75
1643,2019-05-21,151.5
1644,2019-05-20,147.79
1645,2019-05-18,148.65
1646,2019-05-17,147.5
1647,2019-05-16,145.64
1648,2019-05-15,141.25
1649,2019-05-14,141.35
1650,2019-05-13,141.25
1651,2019-05-11,141.625
1652,2019-05-10,141.25
1653,2019-05-09,141.25
1654,2019-05-08,141.2
1655,2019-05-07,141.0
1656,2019-05-06,141.0
1657,2019-05-04,141.45
1658,2019-05-03,140.9
1659,2019-05-02,141.0
1660,2019-05-01,141.3
1661,2019-04-30,141.3
1662,2019-04-29,141.25
1663,2019-04-27,141.65
1664,2019-04-26,141.3
1665,2019-04-25,141.27
1666,2019-04-24,141.2
1667,2019-04-23,141.32
1668,2019-04-22,141.32
1669,2019-04-21,141.35
1670,2019-04-20,141.675
1671,2019-04-19,141.35
1672,2019-04-18,141.32
1673,2019-04-17,141.32
1674,2019-04-16,141.32
1675,2019-04-15,141.32
1676,2019-04-13,141.5
1677,2019-04-12,141.5
1678,2019-04-11,141.65
1679,2019-04-10,141.625
1680,2019-04-09,141.625
1681,2019-04-08,141.6
1682,2019-04-06,141.45
1683,2019-04-05,141.45
1684,2019-04-04,141.575
1685,2019-04-03,141.65
1686,2019-04-02,140.3
1687,2019-04-01,140.85
1688,2019-03-30,140.8
1689,2019-03-29,140.8
1690,2019-03-28,140.575
1691,2019-03-27,140.575
1692,2019-03-26,140.6
1693,2019-03-25,140.6
1694,2019-03-23,139.625
1695,2019-03-22,140.25
1696,2019-03-21,140.175
1697,2019-03-20,140.135
1698,2019-03-19,140.1
1699,2019-03-18,140.075
1700,2019-03-16,139.85
1701,2019-03-15,139.85
1702,2019-03-14,139.85
1703,2019-03-13,139.875
1704,2019-03-12,139.875
1705,2019-03-11,139.735
1706,2019-03-09,139.75
1707,2019-03-08,139.75
1708,2019-03-07,139.825
1709,2019-03-06,139.8
1710,2019-03-05,139.8
1711,2019-03-04,139.76
1712,2019-03-02,138.625
1713,2019-03-01,138.625
1714,2019-02-28,139.84
1715,2019-02-27,139.825
1716,2019-02-26,138.7
1717,2019-02-25,139.775
1718,2019-02-23,139.725
1719,2019-02-22,139.725
1720,2019-02-21,139.8
1721,2019-02-20,139.9
1722,2019-02-19,139.875
1723,2019-02-18,139.65
1724,2019-02-16,138.975
1725,2019-02-15,139.9
1726,2019-02-14,139.0
1727,2019-02-13,139.9
1728,2019-02-12,139.8
1729,2019-02-11,139.8
1730,2019-02-09,139.6
1731,2019-02-08,139.6
1732,2019-02-07,139.575
1733,2019-02-06,139.55
1734,2019-02-05,139.6
1735,2019-02-04,139.6
1736,2019-02-02,139.525
1737,2019-02-01,139.525
1738,2019-01-31,139.3
1739,2019-01-30,139.735
1740,2019-01-29,139.8
1741,2019-01-28,139.8
1742,2019-01-26,139.875
1743,2019-01-25,139.875
1744,2019-01-24,139.875
1745,2019-01-23,139.875
1746,2019-01-22,139.875
1747,2019-01-21,139.85
1748,2019-01-19,139.88
1749,2019-01-18,139.88
1750,2019-01-17,139.88
1751,2019-01-16,139.885
1752,2019-01-15,139.885
1753,2019-01-14,139.865
1754,2019-01-12,139.875
1755,2019-01-11,139.875
1756,2019-01-10,139.875
1757,2019-01-09,139.875
1758,2019-01-08,139.875
1759,2019-01-07,139.85
1760,2019-01-05,139.85
1761,2019-01-04,139.85
1762,2019-01-03,139.85
1763,2019-01-02,139.85
1764,2019-01-01,139.8
1765,2018-12-31,139.8
1766,2018-12-29,139.9
1767,2018-12-28,139.9
1768,2018-12-27,139.85
1769,2018-12-26,139.85
1770,2018-12-25,139.875
1771,2018-12-24,139.875
1772,2018-12-22,139.05
1773,2018-12-21,139.81
1774,2018-12-20,139.875
1775,2018-12-19,139.875
1776,2018-12-18,139.85
1777,2018-12-17,139.85
1778,2018-12-15,139.15
1779,2018-12-14,139.85
1780,2018-12-13,139.0
1781,2018-12-12,139.85
1782,2018-12-11,139.8
1783,2018-12-10,139.8
1784,2018-12-08,139.0
1785,2018-12-07,139.775
1786,2018-12-06,139.725
1787,2018-12-05,139.6
1788,2018-12-04,139.1
1789,2018-12-03,139.15
1790,2018-12-01,138.9
1791,2018-11-30,138.9
1792,2018-11-29,134.45
1793,2018-11-28,134.465
1794,2018-11-27,134.475
1795,2018-11-26,134.45
1796,2018-11-24,134.425
1797,2018-11-23,134.425
1798,2018-11-22,134.425
1799,2018-11-21,134.425
1800,2018-11-20,134.425
1801,2018-11-19,134.425
1802,2018-11-17,134.44
1803,2018-11-16,134.44
1804,2018-11-15,134.43
1805,2018-11-14,134.45
1806,2018-11-13,134.4
1807,2018-11-12,134.4
1808,2018-11-10,134.0
1809,2018-11-09,134.0
1810,2018-11-08,133.625
1811,2018-11-07,133.625
1812,2018-11-06,133.7
1813,2018-11-05,133.65
1814,2018-11-03,133.68
1815,2018-11-02,133.68
1816,2018-11-01,133.7
1817,2018-10-31,133.775
1818,2018-10-30,133.675
1819,2018-10-29,133.725
1820,2018-10-27,133.5
1821,2018-10-26,133.5
1822,2018-10-25,133.45
1823,2018-10-24,130.91
1824,2018-10-23,133.42
1825,2018-10-22,133.5
1826,2018-10-20,132.475
1827,2018-10-19,132.475
1828,2018-10-18,133.44
1829,2018-10-17,133.115
1830,2018-10-16,131.37
1831,2018-10-15,132.88
1832,2018-10-13,133.0
1833,2018-10-12,133.0
1834,2018-10-11,131.115
1835,2018-10-10,133.25
1836,2018-10-09,133.375
1837,2018-10-08,123.17
1838,2018-10-06,123.75
1839,2018-10-05,123.745
1840,2018-10-04,123.75
1841,2018-10-03,123.75
1842,2018-10-02,123.6
1843,2018-10-01,123.4
1844,2018-09-29,123.585
1845,2018-09-28,123.585
1846,2018-09-27,123.75
1847,2018-09-26,123.75
1848,2018-09-25,123.195
1849,2018-09-24,123.235
1850,2018-09-22,123.145
1851,2018-09-21,123.145
1852,2018-09-20,123.735
1853,2018-09-19,123.76
1854,2018-09-18,123.74
1855,2018-09-17,123.89
1856,2018-09-15,123.845
1857,2018-09-14,123.845
1858,2018-09-13,123.085
1859,2018-09-12,123.995
1860,2018-09-11,122.45
1861,2018-09-10,123.005
1862,2018-09-08,123.46
1863,2018-09-07,123.46
1864,2018-09-06,123.105
1865,2018-09-05,123.12
1866,2018-09-04,123.51
1867,2018-09-03,123.11
1868,2018-09-01,122.985
1869,2018-08-31,122.985
1870,2018-08-30,123.05
1871,2018-08-29,123.02
1872,2018-08-28,123.06
1873,2018-08-27,123.07
1874,2018-08-25,122.4
1875,2018-08-24,122.4
1876,2018-08-23,123.945
1877,2018-08-22,122.425
1878,2018-08-21,122.455
1879,2018-08-20,122.455
1880,2018-08-18,123.71
1881,2018-08-17,123.71
1882,2018-08-16,123.3
1883,2018-08-15,123.7
1884,2018-08-14,123.835
1885,2018-08-13,122.915
1886,2018-08-11,123.95
1887,2018-08-10,123.95
1888,2018-08-09,124.05
1889,2018-08-08,124.04
1890,2018-08-07,124.1
1891,2018-08-06,122.995
1892,2018-08-04,123.98
1893,2018-08-03,123.98
1894,2018-08-02,122.925
1895,2018-08-01,123.6
1896,2018-07-31,124.06
1897,2018-07-30,121.615
1898,2018-07-28,128.375
1899,2018-07-27,128.375
1900,2018-07-26,129.0
1901,2018-07-25,129.14
1902,2018-07-24,129.14
1903,2018-07-23,129.2
1904,2018-07-21,129.2
1905,2018-07-20,129.2
1906,2018-07-19,129.05
1907,2018-07-18,128.45
1908,2018-07-17,127.85
1909,2018-07-16,125.0
1910,2018-07-14,121.75
1911,2018-07-13,121.75
1912,2018-07-12,121.755
1913,2018-07-11,121.74
1914,2018-07-10,121.735
1915,2018-07-09,121.735
1916,2018-07-07,121.725
1917,2018-07-06,121.725
1918,2018-07-05,121.725
1919,2018-07-04,121.725
1920,2018-07-03,121.725
1921,2018-07-02,121.715
1922,2018-06-30,121.735
1923,2018-06-29,121.735
1924,2018-06-28,121.735
1925,2018-06-27,121.73
1926,2018-06-26,121.675
1927,2018-06-25,121.675
1928,2018-06-23,121.65
1929,2018-06-22,121.65
1930,2018-06-21,121.65
1931,2018-06-20,121.5
1932,2018-06-19,121.3
1933,2018-06-18,119.35
1934,2018-06-16,119.89
1935,2018-06-15,119.89
1936,2018-06-14,119.585
1937,2018-06-13,118.245
1938,2018-06-12,119.065
1939,2018-06-11,117.735
1940,2018-06-09,115.78
1941,2018-06-08,115.78
1942,2018-06-07,115.78
1943,2018-06-06,115.78
1944,2018-06-05,115.78
1945,2018-06-04,115.78
1946,2018-06-02,115.785
1947,2018-06-01,115.785
1948,2018-05-31,115.775
1949,2018-05-30,115.61
1950,2018-05-29,115.775
1951,2018-05-28,115.775
1952,2018-05-26,115.6
1953,2018-05-25,115.775
1954,2018-05-24,115.775
1955,2018-05-23,115.775
1956,2018-05-22,115.55
1957,2018-05-21,115.775
1958,2018-05-19,115.78
1959,2018-05-18,115.78
1960,2018-05-17,115.78
1961,2018-05-16,115.78
1962,2018-05-15,115.775
1963,2018-05-14,116.305
1964,2018-05-12,115.55
1965,2018-05-11,115.78
1966,2018-05-10,115.78
1967,2018-05-09,115.775
1968,2018-05-08,115.775
1969,2018-05-07,115.775
1970,2018-05-05,115.775
1971,2018-05-04,115.775
1972,2018-05-03,115.775
1973,2018-05-02,115.78
1974,2018-05-01,115.77
1975,2018-04-30,115.77
1976,2018-04-28,115.775
1977,2018-04-27,115.775
1978,2018-04-26,115.775
1979,2018-04-25,115.775
1980,2018-04-24,115.77
1981,2018-04-23,115.77
1982,2018-04-21,115.775
1983,2018-04-20,115.775
1984,2018-04-19,115.78
1985,2018-04-18,115.78
1986,2018-04-17,115.775
1987,2018-04-16,115.775
1988,2018-04-14,115.775
1989,2018-04-13,115.775
1990,2018-04-12,115.77
1991,2018-04-11,115.76
1992,2018-04-10,115.78
1993,2018-04-09,115.76
1994,2018-04-07,115.78
1995,2018-04-06,115.78
1996,2018-04-05,115.78
1997,2018-04-04,115.725
1998,2018-04-03,115.725
1999,2018-04-02,115.725
2000,2018-04-01,115.71
2001,2018-03-31,115.71
2002,2018-03-30,115.71
2003,2018-03-29,115.7
2004,2018-03-28,115.7
2005,2018-03-27,115.725
2006,2018-03-26,115.6
2007,2018-03-25,115.6
2008,2018-03-24,115.6
2009,2018-03-23,115.6
2010,2018-03-22,115.6
2011,2018-03-21,115.15
2012,2018-03-20,115.0
2013,2018-03-19,110.765
2014,2018-03-18,110.76
2015,2018-03-17,110.76
2016,2018-03-16,110.76
2017,2018-03-15,110.76
2018,2018-03-14,110.76
2019,2018-03-13,110.76
2020,2018-03-12,110.76
2021,2018-03-11,110.62
2022,2018-03-10,110.62
2023,2018-03-09,110.76
2024,2018-03-08,110.765
2025,2018-03-07,110.76
2026,2018-03-06,110.75
2027,2018-03-05,110.75
2028,2018-03-04,110.57
2029,2018-03-03,110.57
2030,2018-03-02,110.57
2031,2018-03-01,110.76
2032,2018-02-28,110.765
2033,2018-02-27,110.765
2034,2018-02-26,110.65
2035,2018-02-25,110.55
2036,2018-02-24,110.55
2037,2018-02-23,110.55
2038,2018-02-22,110.76
2039,2018-02-21,110.76
2040,2018-02-20,110.75
2041,2018-02-19,110.75
2042,2018-02-18,110.55
2043,2018-02-17,110.55
2044,2018-02-16,110.755
2045,2018-02-15,110.755
2046,2018-02-14,110.755
2047,2018-02-13,110.755
2048,2018-02-12,110.61
2049,2018-02-11,110.4
2050,2018-02-10,110.4
2051,2018-02-09,110.69
2052,2018-02-08,110.76
2053,2018-02-07,110.76
2054,2018-02-06,110.715
2055,2018-02-05,110.76
2056,2018-02-04,110.57
2057,2018-02-03,110.57
2058,2018-02-02,110.55
2059,2018-02-01,110.755
2060,2018-01-31,110.76
2061,2018-01-30,110.76
2062,2018-01-29,110.76
2063,2018-01-28,110.55
2064,2018-01-27,110.55
2065,2018-01-26,110.755
2066,2018-01-25,110.755
2067,2018-01-24,110.55
2068,2018-01-23,110.76
